,Unnamed: 0,os_dialog_id,emotion,confidence,os_dialog
4293,4293,411616,disgusted,0.996792,"- It 's gonna make so much of a difference if it 's tilted . ♪ Monday , Monday ♪ Don 't sing that song . Another fuckin ' week !
- You ever heard of green juice ? I had a green juice this weekend . Sounds disgusting . It 's amazing ."
4352,4352,1830264,disgusted,0.99677604,"- Ever give anyone a French kiss ?
- God , she 's gross !"
4368,4368,4048789,disgusted,0.9967714,"- Where are you ? Here , as you can see .
- I 'm sorry . That took forever .
- Oh , that 's disgusting ... I really have to go to the dentist . That 's true . Looks terrible ."
4393,4393,5680582,disgusted,0.99676514,"- Am I having some kind of allergic reaction to this paint or is it really hot in here ? No , it 's hot . The air conditioning died .
- Gupta , that is disgusting ."
4507,4507,7110768,disgusted,0.99674016,"- All right . I 'll say it right out loud .
- I hated "" The Bridges of Madison County "" .
- My husband has three testicles .
- Bob ?
- It 's disgusting ."
4566,4566,5581568,disgusted,0.99672794,"- Is he gonna die for this ?
- He 's a pro , he 's been trained . He can stand the electric shock for a while .
- Don 't look , it 's disgusting ."
4601,4601,5042881,disgusted,0.9967212,"- It 's disgusting . Have you seen how mortally wounded writhe on the battlefield in agony ? Or was he a horror witness in the infirmary after the organism was seized with the Epsis ?
- That 's what 's disgusting ."
4610,4610,2736843,disgusted,0.9967166999999999,"- What in sam hill are you doing ?
- I 'm breast-feeding . Well , why ?
- Because he can 't cook . You just told me it was all right if I fed him .
- Well , I meant to give him something healthy , like an Orange Bang .
- You 're gonna have to ... You 're gonna have to shut that thing off and ... Ooze on down the road . Let 's go , Eric .
- But believe me , this isn 't the last you 've heard of this .
- So much for milk doing a body good . What is happening to this country , when a woman of the opposite sex can just waddle into your place of business , your holy sanctuary and bare her breasts ?
- That 's disgusting . It 's repulsive ."
4667,4667,5995607,disgusted,0.9967018,"- You didn 't have your hijab on ?
- That 's disgusting ! Indecent !"
4676,4676,4744236,disgusted,0.99669963,"- What have you got there , Quiro ?
- There 's a dead bird in my room ! Go in and take it out !
- It 's disgusting !"
4686,4686,8423415,disgusted,0.9966974000000001,"- It 's the Slump . How thrifty are you ?
- Very . I scrape chewing gum from the ground and put it in my mouth .
- That isn 't thrifty , that 's disgusting ."
4786,4786,8551631,disgusted,0.996669,"- If you manage to alienate Ryan in my body .
- I 'll be nice .
- But don 't kiss him .
- Oh , mom , I just had breakfast .
- That 's disgusting ."
4850,4850,2449687,disgusted,0.99665326,"- Carmelo , put another record .
- Who takes this one ? You ! You ! What do I care ?
- Let 's not start it all over ! ldiot ! What do you want to do ?
- I don 't need these ! Then go !
- We 're disgusting ."
4932,4932,3238195,disgusted,0.996635,"- Newt 's eyes .
- Marbles !
- What are bull sweetbreads ?
- Don 't know . Skip it . Okay . Brain of zombie . Hamburger meat . That should do it .
- This is disgusting ."
5161,5161,1371425,disgusted,0.9965826999999999,"- Can you remove your hand ?
- It 's so disgusting , I want to throw up . It looks like an expensive suit . It wouldn 't be nice to ruin it ."
5170,5170,3546711,disgusted,0.9965809000000001,"- Think older . You 'll appear older .
- I want you to grab that table . I 'm gonna get a pitcher of beer . There 's too many things I can 't afford So what do you mean when you say Keep your eye out , there 's a guy over there that used to be a woman .
- Out on the town with Grandpa ?
- Fuck off .
- Those seem like nice girls . Yeah . I wouldn 't wanna rush you lose you Fuss you But I love love love you
- That 's disgusting .
- That is disgusting . You must miss your wife ."
5318,5318,8793736,disgusted,0.99655104,"- They 're guys , aren 't they ?
- You really are disgusting ."
5332,5332,4427569,disgusted,0.9965478999999999,"- No ! Enough ! Enough of all this . If anyone else moves , molly 'll pay for it . And i assure you , i 've removed the safety latch .
- You 're disgusting ."
5336,5336,4313734,disgusted,0.9965473,"- Damn ... You look so different without makeup on . And you look sick .
- What 's up with your hair ?
- It 's disgusting ."
5338,5338,3454631,disgusted,0.9965473,"- Damn ... You look so different without makeup on . And you look sick .
- What 's up with your hair ?
- It 's disgusting ."
5473,5473,2758746,disgusted,0.99652183,"- Get away fatso .
- Disgusting ."
5550,5550,2973791,disgusted,0.9965062,"- The pipes must still be dirty .
- It 's gross ."
5558,5558,505749,disgusted,0.99650407,"- Oh my god !
- Hey , I 'm squanching in here !
- That is so disgusting !"
5562,5562,3490878,disgusted,0.9965035,"- You 're all shameless .
- Don 't you realise that ?
- It 's disgusting just to look at you !"
5568,5568,7922782,disgusted,0.99650216,"- That princess that they were talking about .
- Did you ever meet her ?
- To be honest , all you people look alike to me . With no proper faces , you could be anybody .
- Hang on ! I 've got a proper face . Can you do this ?
- That 's disgusting ."
5569,5569,276869,disgusted,0.9965019,"- Tina , give it to me . Give it here . This is brilliant . Look at this video . Plug it up !
- She got her period . On my hand .
- That is so disgusting . It was on my hand and Sue 's shirt . It was so disgusting ."
5670,5670,2619070,disgusted,0.99648225,"- It 's not edible . It looks foul .
- Disgusting ."
5751,5751,4419904,disgusted,0.99646926,"- She 's a redhead now . Look how she 's put together .
- I 'd like to cut off that hair .
- I 'd skin her alive !
- How disgusting !"
5788,5788,910138,disgusted,0.9964635000000001,"- Where 's the little one ? He 's locked himself in his room .
- What has the research showed ? It 's disgusting ."
5814,5814,8618232,disgusted,0.99645776,"- You all signed out ? Yeah .
- Ever been to the Sky Bar ?
- This is disgusting ."
5818,5818,4875629,disgusted,0.99645597,"- Deal ?
- That 's disgusting ."
5861,5861,7217270,disgusted,0.99644816,"- A beautiful morning . I love the autumn here . Everything is strong and clear . And no people around .
- Good , Edit . You did it . We should draw a cross in the ceiling .
- Edit doesn 't wear jeans . And she 's put up her hair . It 's pretty .
- I miss the ponytail . It was useful in teaching her manners . I had a strange dream in this night . I was on my knees , digging in the dirt . At first it was hard .
- Then it suddenly softened . It opened up . It was full of objects .
- Large , round fruits .
- Lettuce Wine grapes . When I lifted them up , they were rotten .
- Half-rotten , at least . Dirty and disgusting ."
5913,5913,493224,disgusted,0.996439,"- Hey ! Get down !
- Clive Lewis , Private Dick .
- That 's disgusting ."
5998,5998,4069771,disgusted,0.9964205,"- think this place has central air ?
- Oh , that 's disgusting !"
6043,6043,4258447,disgusted,0.99641174,"- You harm her , I swear , you 'll neversee that letter .
- I hardly think you 're in any position to-
- Everybody having a good time ?
- You look disgusting ."
6054,6054,1476641,disgusted,0.99640936,"- Does Cat in the Hat ... Like , was that a euphemism for something ?
- How is it disgusting ? You 're wearing ..."
6074,6074,6141661,disgusted,0.99640614,"- Lunch already ?
- Yeah , lasagna or Chicken Ã la King . Frankly , I 'm thinking about doubling up , because that beef jerky mac just did not stick to the ribs . Funny you should say that . I 've been reading up on alternate protein sources , and ... Cricket protein powder . It makes any food more filling , and I guess you can raise crickets in zero gravity , so endless food supply .
- Interesting , and ... disgusting . Nah , man , look . "" Virtually tasteless in a smoothie or shake . You should give it a try ."
6100,6100,840360,disgusted,0.9964023999999999,"- You 're silly . There 's no way a member of the Sword wouldn 't be armed . You 've got a point . Get out of here . We 're busy .
- You 're disgusting ."
6126,6126,5424675,disgusted,0.9963976999999999,"- So , we all go out for beers after work . Jenkins gets up on the bar and starts gyrating like some sort of deranged stripper .
- Next thing you know , off comes the shirt !
- It was so gross ."
6153,6153,6359213,disgusted,0.9963921999999998,"- Eggnog for you , little dove .
- Eggnog ? That 's disgusting ."
6188,6188,4842976,disgusted,0.99638605,"- do you know about the Setta Babaa ?
- Setta Babaa ?
- She 's a granny who chases you at 100 km / h in a saddle ! How terrifying ! And she 's naked !
- How disgusting !"
6222,6222,4880590,disgusted,0.9963791,"- No . That has to be a mistake . There is no ... There 's no way that I would have slept with him .
- I ... Okay . So he says that ... That you did have sex , and ... and the DNA does match .
- That is disgusting !"
6289,6289,4732442,disgusted,0.9963689,"- Wait , Iet me shoot pool .
- That 's disgusting . Dude , wipe your ass . It 's steaming .
- It was fucking steaming . Steamed dumplings . It 's so cold out , I can almost crack this .
- That was disgusting . That was so sick ."
6397,6397,7174000,disgusted,0.99634796,"- Who am I for you , for fuck 's sake ?
- You 're disgusting . You 're not a human ."
6484,6484,8060936,disgusted,0.9963289000000001,"- You know what they say , oysters are hermaphrodites .
- Aphrodisiacs , I knew . But that .
- Yeah . They can change sexes right in your plate .
- In my plate ?
- That 's disgusting ."
6541,6541,5435491,disgusted,0.99631774,"- Sonja , we 're not finished yet .
- Heinrich , you 're disgusting ."
6554,6554,8403281,disgusted,0.9963152,"- Daniel , did you just pee ?
- Yep . You 're so disgusting . You said you were a little cold ."
6574,6574,4500462,disgusted,0.9963109,"- How could you , Eleanor ?
- You sound so like Father .
- I 'm not a child .
- You 're teachers !
- What kind of an example are you setting ?
- You 're disgusting ."
6597,6597,5355854,disgusted,0.99630475,"- Ha , ha , thattagirl . You got a piece of it .
- I hate prime rib .
- It 's bloody and disgusting ."
6618,6618,903704,disgusted,0.99630094,"- Troublesome .
- Disgusting !"
6733,6733,744339,disgusted,0.99628156,"- Being with so many men , they call that lechery .
- You never get enough .
- At your age , it 's disgusting ."
6866,6866,1581448,disgusted,0.9962542999999999,"- Chloe Bryant says her dad hasn 't brushed his teeth since 1997 .
- That 's disgusting ! He 's a hippy ! That 's one word for him !"
63031,63031,7478910,embarrassed,0.99034494,"- What 's the matter with you ? Where are your keys ?
- I don 't know . Something terrible 's happened .
- Oh , not now . I 'm making lasagne .
- Don 't abandon me in my hour of need ! We 've got to go and see Leo .
- What difference will it make if I 'm there ?
- He won 't kill me .
- God ! All right . I 'll have to go and change . It 's embarrassing ."
77841,77841,176580,embarrassed,0.98901397,"- You know when extraterrestrials come to our planet , you know what they 're - going to say , don 't you ? Take us to your leader . We 're going to - take ' em to him .
- I 'm going to be - embarrassed . They won 't believe us ."
87435,87435,2017174,embarrassed,0.9881605,"- Sunny I 'm going to the shop next door to buy my daughter a birthday present OK ... I 'll be right back
- Excuse me Do you got any English riding boots for girls , Size 6 , black ?
- Let me check I appreciate that , I am embarrassed"
89802,89802,3993349,embarrassed,0.98795193,"- The rest I 'll take care of , get the next patient ready .
- Next time don 't say how Joon is unlucky , this and that . Betraying my son for your security stops right now .
- We still have scaling to do , understand ?
- Oh , really , how can you be like this ? All the patients left because of you .
- Yes , even little kids can endure it , but Mr. Jung 's the only one who can 't . How long do you want to sit till , get to work .
- You 're okay ? So embarrassing , hurry and go , can 't take it ."
90912,90912,7577232,embarrassed,0.9878505999999999,"- A deciding game .
- What do you want to talk about ? Wait till we 've finished . I 'm meeting Rachel at the cinema .
- What ? You never said it was best of five . But you won the first two .
- So go on , then . Start talking . It 's a bit embarrassing ."
100884,100884,1080960,embarrassed,0.9869505999999999,"- Oh , excuse me , Father . Do you speak English ?
- I do . Oh , gosh . This is so embarrassing . I 'm trying to find my hotel . I dumped my bags , went for dinner , and I have no idea where I am . I think it 's down here somewhere ."
111759,111759,1628284,embarrassed,0.9859437,"- When you 're written off as a coward , it takes a lot of guts to get back up and show that woman who you really are . Most politicians are like women , older women , in that they don 't care about you . They patronise you . They don 't listen to you in the staff room when you 're telling them about paintballing at Chris Lammond 's stag do .
- Really good story . What ? Like older women , politicians make you think you 've got a chance with them only to shit on you from up on their high horse . WHISPERS : The other side . And for the record , I DO smoke . I get high all the time . There 's a photo of me on Facebook smoking a joint at Glastonbury , at least I think Henry said it was weed but I couldn 't hear because Moby was tearing up the dance tent .
- Right , right , right . Well , that was as weird as expected .
- You nailed it ! I didn 't nail it . I embarrassed myself in front of the school . I never wanted to do this stupid election thing .
- OK , next up from Form M is Edmund Millbank .
- Right , sit down !
- OK , this clearly isn 't about the election any more because , thanks to you-know-who , it 's been hijacked .
- For once , could you behave like a real teacher ?
- Right , um , for the record , I am a real teacher , obviously . A real teacher wouldn 't force pupils to do things they don 't want to do . Homework ?
- A real teacher wouldn 't put words into their pupils ' mouths .
- French teacher . Any language . You 're embarrassing yourself ."
112625,112625,2714805,embarrassed,0.98586386,"- The van was registered to Rupert Thorne . But Harvey was in the sedan . It was headed for Stone Gate . The Penguin 's in Stone Gate . He 's had a grudge against Two Face for a while now . Maybe this is his revenge . Sorry I wasn 't able to stop them .
- I 'm sure you did your best .
- Don 't gush all over me . It 's embarrassing ."
112869,112869,7989699,embarrassed,0.9858402,"- Eat some more , Soy .
- Don 't worry about your weight . Even if you were fat , I would still love you .
- Here are some vegetables . Take some . They 're good for your health . They help your digestion , and make you go plop ... plop ... plop ... I would love to have dinner with you every day .
- I hope you don 't mind .
- Oh look , you 're embarrassed ."
114353,114353,905120,embarrassed,0.9856961,"- Scared you ?
- You two get along well . You 'll have a new girlfriend . Idiot .
- You 're embarrassed . Later ."
114629,114629,2694910,embarrassed,0.98567015,"- What is it , Odo ?
- I can 't read your emotions , but I can read your expression . Tell me what 's bothering you . It would help you . When something bothers me , I 'll let you know .
- Why do I find stubborn men so attractive ?
- Would you please stop following me ?
- Gladly , if you just stop running away .
- I have something very important to talk to you about . Discuss it with Major Kira . I 'm not interested .
- You promised that Nerys would be here .
- She will . And stop calling her Nerys . Peldor joi . I didn 't realise you and Lieutenant Dax were that close .
- We are not . Sisko to Bashir .
- Computer , locate Dr Bashir . Dr Bashir is in the infirmary . Constable , go get Dr Bashir and bring him here immediately . l 'll be right back . l 'll go with you .
- Of course you will .
- I wonder what Commander Sisko wanted ?
- It can wait . This is very embarrassing . We have to stop ."
116742,116742,7768724,embarrassed,0.98547447,"- Are you Sayuri ?
- I called you earlier . You must be Suzuki . I 'd recognize you at once .
- You 're very sweet .
- Your name is Ichiro , isn 't it ? Let 's go now . This is embarrassing ."
117998,117998,4555168,embarrassed,0.98535514,"- Egemen , come here a second , will you , honey ?
- Look , this is a gift from a client . They really liked the ads we did .
- And I was thinking , who 's best at their job round here ?
- Then I thought of you . Here , enjoy using it .
- Thanks , Umay Haným . But I 've already got one . I know , but this one 's better .
- Thank you . You shouldn 't have .
- I 'm all embarrassed now . Well , there you go ."
123450,123450,4553104,embarrassed,0.98483247,"- What 's the deal with this party I 'm supposedly not letting you go to like I give a rat 's ass about your social life . Just leave me alone .
- You know that 's not gonna happen . Come on , you can trust me .
- You told me "" Never trust a guy who says ' Trust me . "" ' Did you trust me when I told you that ?
- Um , I 'm confused . Now tell me why you don 't wanna go to this party .
- I can 't tell you . It 's embarrassing . Okay , okay . How about I tell you something embarrassing about myself first ?"
135328,135328,7743293,embarrassed,0.9836559000000001,"- Excuse me . I think I lost my contact .
- Dr. Greene ? Kathy ? What are you doing here ? Same as you , I suspect .
- Here . Let me help you .
- Don 't move .
- Are you sure it 's not still in your eye ? I don 't know . Open wide . You have one blue eye and one brown .
- Yeah , well , for 15 bucks they throw in the tinted pair . I 'm gonna need my glasses if I 'm gonna find this .
- Do you have lens insurance ? No .
- Then we better keep looking .
- This is so embarrassing . Wait . Don 't move . It was caught in your goatee ."
140127,140127,6394312,embarrassed,0.98317033,"- They say beautiful women suffer in their lives Just look at Miss Shum ; had she not run into us what would become of her ?
- When we reach Feng Yang city , she 'll be alone , that 'll be a problem Come in
- Gentlemen The lady travelling along with you invites you for a drink
- Alright , we 'll be right over
- Yes ... She 's so kind , let 's go I don 't feel well , I want to lie down for a while
- You go ahead It 's embarrassing just her and me Let 's go together You can leave at any time"
140145,140145,8424630,embarrassed,0.98316836,"- Now we can 't see dad .
- Why do you have so much gray hair for a kid ?
- Why didn 't your mom poke out your gray hair ?
- There 's gray hair again ? Come here , boy . Don 't poke them out .
- I 'm already growing bald .
- Mom said she 'll dye my hair .
- Stop crying . It 's embarrassing ."
140146,140146,8424718,embarrassed,0.98316836,"- Now we can 't see dad .
- Why do you have so much gray hair for a kid ?
- Why didn 't your mom poke out your gray hair ?
- There 's gray hair again ? Come here , boy . Don 't poke them out .
- I 'm already growing bald .
- Mom said she 'll dye my hair .
- Stop crying . It 's embarrassing ."
150464,150464,2498324,embarrassed,0.98208356,"- This is stuck . I 'll remove it .
- No its okay . There is no problem ... I 'll do it . Never mind I 'll remove it .
- Never mind everything will be okay .
- How is it stuck so tight Savitridevi ?
- I don 't know ... I 'm embarrassed ."
152694,152694,721503,embarrassed,0.9818431999999999,"- So Ploy 's body is still in your car ?
- What a relief !
- Almost wet my pants ."
153645,153645,1491795,embarrassed,0.9817408999999999,"- If it 's Artist Choi , do you mean Choi Ki-soo ?
- No it 's Choi Chil-chil 's illustration that has value .
- You know your books .
- There is Makdol 's manuscript of Choi Chil-chil 's illustrations .
- No , you 're wrong .
- Yes , but Choon-sam 's version is the most valuable one . That book is hard to get .
- Yes , it is quite difficult , but ...
- Secret Night Encounters You got it ?
- Of course !
- Oh , it 's priceless .
- Why 'd you come so late ?
- Got some books from the West .
- The West ?
- Let 's take a look !
- This is strange . This is embarrassing . People are watching ."
153813,153813,6731726,embarrassed,0.98172164,"- They 've been there for a while . Oh God , Iris ... Well , they 've seen us at our worst . Why can 't they see us at our best ?
- This is embarrassing . They say that 's half our problem ."
155527,155527,4719881,embarrassed,0.98153967,"- Don 't fool around , we want to make a good impression !
- Are we dancing for money ?
- Bitter ! Bitter ! ... When they shout "" bitter "" , we have to kiss !
- My parents are here , I 'm embarrassed ."
156013,156013,2450979,embarrassed,0.9814933000000001,"- Madam , I 'd like to metion something to you .
- I feel too embarrassed ."
156049,156049,91447,embarrassed,0.9814896000000001,"- Juliette ?
- No . She changed her mind . She 's not giving you any ... anymore , now that you 've raised the price .
- Jolene ?
- I 've got the ... $ 2 million that her guy was gonna bring you yesterday . If you come over , I 'll ... give it to you if you give me that S.D. thingy .
- Why should I trust you ?
- She triggered you .
- I don 't want her getting away with that . I don 't want her ... shutting ' you out like she does to me .
- Then why do you want that S.D. card ?
- 'Cause I love you . I love you . And I always have . And the thought of you being with her sexually ... makes me sick .
- Where you at ?
- Somebody that I trusted videotaped us sleeping together . And then he tried to blackmail me , hoping that I would do anything to make sure that footage never wound up on the Internet . I 've made a lot of mistakes , but this time , I 'm not so different from ... anybody else out there . I fell for the wrong man , and , uh ... he broke my heart . That was amazing .
- How you feel about it ?
- Uh , embarrassed ."
156732,156732,2717581,embarrassed,0.98141897,"- Dear Lois : Please forgive me , but my feelings for you run deep and I 'm too shy to tell you in person . But I want the world to know that whenever I think of you my heart sings . Your secret admirer . Don 't look at me . I may be from Kansas , but I am not that corny .
- This is so embarrassing . Well , open it up ."
157519,157519,7993462,embarrassed,0.9813378,"- Y 'all , look at it . That is without a doubt the most beautiful one I have ever seen . It 's obvious why it 's still up . There has never been another one like it .
- Mine didn 't turn out that good .
- Where is yours now , Bobbie ? Mama took it home .
- To hang it !
- Y 'all , come on . We do this every time we come by here .
- Take me home , Ray . Oh , you love it , Melora .
- I do not . It 's embarrassing . You do too love it ."
160384,160384,3220485,embarrassed,0.98103136,"- why did you do that ?
- i 'm upset i guess idiot why do you deny me ? i don 't wanna get involved with anyone right now i 'm busy studying working hard and i like it why do you need what 's between us to be seen ?
- i don 't i need it to be acknowledged this is embarrassing"
164318,164318,3635555,embarrassed,0.9806028,"- It 's bound to finish late . Today 's our first Mendelssohn rehearsal .
- So , don 't call up every 5 minutes . It 's embarrassing . Viora of the Philharmonic 's coming . He 'll think I 'm a little girl ."
164504,164504,644639,embarrassed,0.9805798000000001,"- I 'm gonna rip your head off . No . You 're not . I didn 't know which bottle you 'd take , so I vervained them all .
- Stay away from him . The useless one is here . Thank God . I 've watched you try to do magic for months now .
- What are you gonna do , fail at me ?
- It 's embarrassing . I 'm embarrassed for you ."
164592,164592,3258368,embarrassed,0.9805673,"- I 'm Francisca . Francisca Jorge . I want to be María Enamorada in the movie . Because she 's pretty and stuff happens to her . She saw this pageant . Where they all parade out for their beauty and all . She lapped it up . She 'd run out of the house in her undies . She 'd go , "" I wanna be Miss Oaxaca ! But nothing ever came of it .
- So like a real movie star ? I don 't think so . I love to sing . And learn stuff by heart . Like songs or news .
- Now ? No , I 'm too embarrassed ."
165653,165653,347002,embarrassed,0.9804466999999999,"- Oh , my God , now I 'm really gonna throw up .
- Max , is that the first time you said "" I love you "" ?
- Don 't look at me . I 'm embarrassed ."
168260,168260,6865045,embarrassed,0.9801624,"- She 's wearing her Breakfast at Tiffany 's outfit .
- I wonder who he is ?
- Well , this is nice . Isn 't this nice ?
- Very nice to meet you all . Any friend of Manny 's is a friend of mine .
- Well , you do like champagne ?
- Of course you do . Everybody likes champagne . Put some more on ice , Simon . I 'm afraid we don 't have any ice .
- We brought some with us , sir . Right . A party ! Jolly good .
- Pow ! Or whatever it is you young people say .
- God , isn 't he awful ? He adores to spend his money , though .
- Only on you . One word , my little chickabiddy , and it 's all yours .
- George , not that again .
- Right . Party time !
- Come on , drink up , everybody .
- Don 't get so excited . It 's embarrassing ."
168877,168877,4958283,embarrassed,0.98009574,"- You look - and don 't take this the wrong way - you look awful .
- How could anyone possibly take that the wrong way ?
- Big night last night ?
- There was drinking . There were breakages .
- Textbook .
- We going to stage two today ?
- Well , it would be rude not to . You OK mixing it ?
- I broke my reading glasses ."
168895,168895,3211020,embarrassed,0.9800939000000001,"- What are you doing down here ?
- Just came down here to drink myself into a coma .
- Get turned down by Peter ?
- It was all so embarrassing . I wanted to kill myself ."
171443,171443,5535911,embarrassed,0.9798083000000001,"- Cousin , are you okay ?
- Sweetie , your pill . I 'd better check on my cousin .
- Fuck him .
- Eat it . I 'm a little embarrassed ."
171573,171573,7521860,embarrassed,0.9797915999999999,"- Have a seat . Ding-dong ! Oh , pizza .
- I 'm gonna slip into something comfortable . AII right . I dumped oil all over myself ."
174425,174425,2221853,embarrassed,0.97946966,"- Mr Wigens told me notable things on your account . I t seems that you have read all the books in this city .
- No , not all , and this displeases me . I have not been able however , to find any of your books . I have written little . My works are not yet diffuse . I regret that , because I learned from Mr Wigens your doctrines about the correct use of intelligence and I find them very practical . I appreciate Mr Reigne at Dventer very much .
- And do you appreciate them sir ?
- Tell the truth to Mr Descartes , repeat to him what you told me .
- I 'm embarrassed ."
175071,175071,7257363,embarrassed,0.9793940999999999,"- Fran ? Fran , are you ok ?
- I bit my lip ."
176648,176648,760684,embarrassed,0.9792188000000001,"- Hussein , it 's the call to prayer .
- Cut !
- Don 't leave your places . Wait until the Mullah is done .
- Sinur !
- Just a minute . Mr Roj ... Don 't get so angry .
- Relax , this is your beloved .
- Don 't be so loud .
- Mister , the enemy attacked us .
- That is why I am angry .
- Yes I know , but she 's not a tank , she 's your beloved . Be a bit more gentle .
- Why did you let him hold your hand ?
- What 's wrong with it ? It 's a film !
- You don 't need to hold hands .
- I 'll tell them now .
- This is really embarrassing ! It 'll be embarrassing when people watch this film and see that .
- Mr Alan !
- Just a minute , please .
- This is embarrassing ."
177876,177876,7654591,embarrassed,0.9790791,"- Sit down . We don 't eat people .
- So ? What do you think ? OK . This boy is cool . Let 's see . Taste the yummy ... . ... red watermelons .
- Watermelons are in season .
- OK then . Say it .
- Buy , buy the watermelon .
- Shit , I can 't do it . I 'm embarrassed . I 'll try later ."
179810,179810,7444183,embarrassed,0.9788591999999998,"- Madam ? Could you announce me ?
- Announce you ? To whom ? To your boss .
- My boss ? Doesn 't Mr Dupuy live here ?
- There 's also a Mr Dupuy on the third floor . The one I mean is not very tall , blond and his face is rather ... That one 's mine . What ? He 's engaged .
- Mine 's married . To me . You 're his wife ?
- Now I understand . We 're involved in something ugly .
- I 'm rather embarrassed ... Please come in ."
181123,181123,1149679,embarrassed,0.9787023000000001,"- Do you see ?
- It is not an easy style to carry off . It 's a question of bearing . I 'd like to try it on .
- Yes , of course , Miss . Don 't stay , Mummy . There 's really no need .
- I 'll be downstairs . Send for me if you need me . It was embarrassing . I felt as if everybody was watching ."
181514,181514,8644611,embarrassed,0.9786574,"- Herman promised he would sing today .
- Did you know he could sing ? No .
- Im not a real singer . Sometimes I 'll visit a karaoke bar with my daughter .
- Do you want to sing now ? It 's kinda embarrassing ."
182942,182942,5427584,embarrassed,0.9784937,"- Gail , what 's happened to your face ?
- Nothing . It 's not what you think .
- I fell over ."
183321,183321,1450221,embarrassed,0.9784474,"- Thanks , Baffle . You 're all I got . Why you little . Liking girls now . You 're all grown up , man . Seo-yeun is dang cute .
- Damn pretty ! Okay , man .
- Seo-yeun ! Shut up , fool !
- Seo-yeun ! It 's embarrassing , man !"
183623,183623,3556189,embarrassed,0.9784122,"- Painting on storefronts ?
- The whole neighborhood is laughing . It 's so embarrassing . Once more and I 'm leaving ."
184554,184554,7130937,embarrassed,0.9783044,"- What are you doing , Howells ? We got to get going if ...
- You embarrassed yourself ."
184904,184904,1888841,embarrassed,0.9782649,"- What dish can we prepare , sir ? What 's especially good today ?
- It 's cooked in the Dutch oven that they bring to the table .
- We eat from the same pot we cook in . In Spanish , we call that bote jar de un .
- Don 't ever say that . Around here , that doesn 't refer to cooking .
- What is it ? You look embarrassed ."
185090,185090,7942779,embarrassed,0.9782428,"- Hey , man . Hey . Sorry to show up unannounced .
- No prob . Is everything cool ?
- Yeah . Yeah , yeah .
- Actually , I 'm just trying to ... Trying to get you to come to this party . It 's not still for me , right ? No , no . We found a different cause .
- I 'm getting bar mitzvahed . You 'd have to know Seth better .
- Well , thanks for the invite , man , but I got some stuff to do , so ... It 'll be fun . You could use some fun .
- I really can 't . Sure you can . Everyone wants to see you . Whatever you 're doing , it can wait , right ?
- Okay , I just gotta get ready .
- I 'll be five minutes . Great . I 'm gonna embarrass myself in front of a lot of people ."
186519,186519,6808404,embarrassed,0.97806746,"- Daniel !
- Jessica , what are you doing ? You nearly ran into me . Don 't you have that a little bit backwards ? I guess I do .
- Do you always ride with your head down , watching the front wheel ?
- I wasn 't watching the front wheel . I was watching this .
- What in the world is that ?
- A device I rigged up so you can monitor yourself while you ride . The handle of the bike gives me my blood pressure and my pulse rate . It also tells me how fast I 'm going .
- Well , since it now says you 're doing 22 miles an hour , I assume it 's not working properly .
- I guess it isn 't .
- Well , now that we 've bumped into each other almost , are you coming to the Founders Day picnic ?
- Hasn 't Founders Day come and gone ? Yeah , last week . But we were rained out .
- I thought that year went by fast .
- Well , you 're always buried in that workshop of yours . Come on to the picnic and relax for the day .
- I 'd like to , but I can 't . Besides , I 've got a houseguest . All the better . Now you can both hear my speech .
- Speech ? You 're not running for office ? Hardly .
- I have to wax eloquent about Cabot Cove founding fathers . I don 't know how I 'm gonna do it , Daniel . It 's going to be so embarrassing to tell the truth ."
189372,189372,1029831,embarrassed,0.9777289,"- H9 ) ' Cisco told me you were in here .
- How 's Caitlin doing ?
- He used that light thingy on her . She 's fine .
- Mostly embarrassed ."
190797,190797,7701488,embarrassed,0.9775628000000001,"- Joey ... Can I speak to you alone ? What do you want ? I 'm busy . It won 't take a second . Don 't move , darling. I 'll get rid of this guy before you can blink . Make it quick . Considering the insulting word you used to describe Virginia , l think that you owe both of us an apology .
- Why don 't you suck your apology out of my dick ?
- Joey , what a thing to say !
- Pull it out .
- Are you embarrassed ? You want me to pull mine out first ? Take a look at this ."
190925,190925,275650,embarrassed,0.9775483,"- You can 't imagine how happy Nicolo was .
- Of course , with such a gift !
- How could you think of such a thing ' ?
- It 's a gift I wanted for him . I 'll fill out a check and pay . No , don 't !
- Zoe , I can 't accept such a thing . Really , don 't . I 'm someone who pays his things Anyhow , I didn 't spend 2018 Euros .
- That 's the cash-in date ! It was from my heart ! No , it 's embarrassing , I 'm embarrassed . Zoe , you 're embarrassing me ."
194590,194590,256922,embarrassed,0.97710866,"- Bless me , Father , for I have sinned .
- How long has it been since your last confession ?
- I 'm ... embarrassed to say . Nearly a year ."
195063,195063,8438725,embarrassed,0.9770498,"- My life basically consists of a series of horror movies strung together . And since my brother came out everything is more horrific .
- And why is that ? Because we 're Italian . And can you believe that ...
- What ? ... I 'm the sane one in the family ? I 'm afraid our time is up . Let 's discuss this some more next week . There 's not gonna be a next week .
- Why not ? I never see a psychiatrist twice .
- Never , bella ? No , never .
- What ? You know too much about me . It 's embarrassing ."
